Now: 18/09/2024 13:36:52
Battery Level: 1.1V
MiniCTD: S/N 60818
Site info: BERMUDA_2024
Calibrated: 09/08/2017
Latitude: 32.000000
Mode: M8
Tare: 10.1493
Pressure units: dBar
00.012	27.691	-0.028
00.012	27.690	-0.029
00.011	27.690	-0.027
00.012	27.690	-0.025
00.009	27.690	-0.026
00.012	27.690	-0.029
00.013	27.689	-0.029
00.012	27.690	-0.027
00.012	27.690	-0.028
00.011	27.690	-0.026
00.012	27.691	-0.027
00.009	27.691	-0.027
00.011	27.692	-0.026
00.011	27.691	-0.026
00.011	27.691	-0.026
00.013	27.692	-0.026
00.012	27.692	-0.026
00.012	27.691	-0.025
00.012	27.692	-0.026
00.012	27.692	-0.026
00.013	27.693	-0.028
00.014	27.691	-0.027
00.014	27.691	-0.027
00.011	27.691	-0.028
00.009	27.690	-0.026
00.009	27.690	-0.025
00.012	27.691	-0.026
00.012	27.689	-0.027
00.013	27.690	-0.025
00.012	27.690	-0.025
00.014	27.690	-0.026
00.013	27.690	-0.027
00.011	27.691	-0.026
00.011	27.691	-0.027
00.010	27.690	-0.026
00.013	27.691	-0.026
00.016	27.690	-0.027
00.018	27.692	-0.029
00.017	27.689	-0.026
00.018	27.688	-0.025
00.018	27.689	-0.028
00.018	27.688	-0.027
00.021	27.689	-0.026
00.021	27.688	-0.027
00.025	27.687	-0.026
00.022	27.688	-0.026
00.022	27.687	-0.028
00.020	27.688	-0.029
00.018	27.688	-0.029
00.020	27.688	-0.025
00.020	27.687	-0.028
00.020	27.686	-0.028
00.017	27.687	-0.027
00.021	27.687	-0.026
00.019	27.688	-0.027
00.021	27.687	-0.027
00.021	27.688	-0.028
00.020	27.688	-0.027
00.018	27.689	-0.026
00.018	27.689	-0.028
00.018	27.690	-0.028
00.016	27.689	-0.027
00.015	27.689	-0.027
00.015	27.690	-0.026
00.017	27.689	-0.028
00.018	27.689	-0.025
00.018	27.689	-0.026
00.019	27.689	-0.026
00.021	27.689	-0.025
00.023	27.689	-0.026
